player,position,season,week,actual_ppr,prediction,model,fold,training_window,weighting_strategy,p25,p50,p75,p90
00-0031280,QB,2023,2,6.7,14.24053160913312,E_quantile_gbm,2023,all,none,10.067664977021058,14.24053160913312,19.146750187789674,23.442088508940643
00-0031280,QB,2023,3,8.1,14.18012195989813,E_quantile_gbm,2023,all,none,10.99940753165235,14.18012195989813,19.30412092651174,23.630406189611985
00-0031280,QB,2023,4,3.2,14.816681769310089,E_quantile_gbm,2023,all,none,10.167104281113678,14.816681769310089,19.29178715748864,24.16294124496715
00-0031280,QB,2023,5,15.7,10.844297950936992,E_quantile_gbm,2023,all,none,5.7976716789886416,10.844297950936992,16.337287136098915,19.386458463524775
00-0031280,QB,2023,6,16.3,14.068570398842391,E_quantile_gbm,2023,all,none,9.777457035720893,14.068570398842391,20.514298254069775,20.774275714169516
00-0031280,QB,2023,7,17.4,13.914022969759554,E_quantile_gbm,2023,all,none,10.245167008531618,13.914022969759554,20.21694444958008,22.9578241437997
00-0031280,QB,2023,8,18.3,14.519035719466434,E_quantile_gbm,2023,all,none,10.65437452984417,14.519035719466434,21.02060296404031,23.941523326182008
00-0031280,QB,2023,9,16.7,16.535488814536716,E_quantile_gbm,2023,all,none,11.448105543914965,16.535488814536716,22.70037164370282,24.385271052305445
00-0031280,QB,2023,10,5.4,15.001737847678875,E_quantile_gbm,2023,all,none,10.54399805549903,15.001737847678875,20.381485528967563,25.407599942986767
00-0031280,QB,2023,12,10.9,14.199411651375575,E_quantile_gbm,2023,all,none,9.171849922464812,14.199411651375575,18.807767820288987,22.842147696052464
00-0031280,QB,2023,13,8.9,14.212413885665672,E_quantile_gbm,2023,all,none,10.566046981821598,14.212413885665672,19.8614273741215,23.86925614780494
00-0031280,QB,2023,14,10.8,14.259234082226062,E_quantile_gbm,2023,all,none,9.88263162742237,14.259234082226062,19.059825743790245,22.896813059866577
00-0031280,QB,2023,15,20.3,13.849038660697397,E_quantile_gbm,2023,all,none,9.451484300118176,13.849038660697397,20.52177046861552,21.931277434955387
00-0031280,QB,2023,16,25.0,14.264208365198732,E_quantile_gbm,2023,all,none,9.82613448732142,14.264208365198732,18.996451257236735,23.467881216771108
00-0031280,QB,2023,17,15.6,14.324566970186735,E_quantile_gbm,2023,all,none,9.390294784772204,14.324566970186735,19.20706819060737,23.278035345513388
00-0031280,QB,2023,18,27.2,15.616482244001888,E_quantile_gbm,2023,all,none,11.050612187523036,15.616482244001888,19.279240874820673,23.653683738709972
00-0031288,QB,2023,14,0.0,3.8687251720895754,E_quantile_gbm,2023,all,none,0.5338809618534062,3.8687251720895754,5.963038816071737,15.54547793778871
00-0031288,QB,2023,18,0.8,2.5257398706095158,E_quantile_gbm,2023,all,none,0.9398840365635969,2.5257398706095158,7.3497100394386115,13.533284079051594
00-0031345,QB,2023,1,15.1,13.655544517720237,E_quantile_gbm,2023,all,none,9.401887333231443,13.655544517720237,16.644592312435943,19.53255179660277
00-0031345,QB,2023,2,7.5,12.99015554069557,E_quantile_gbm,2023,all,none,8.321888921995866,12.99015554069557,17.444484036732458,20.52689965809001
00-0031345,QB,2023,3,17.7,13.960558517324856,E_quantile_gbm,2023,all,none,9.677497784090502,13.960558517324856,18.495034270470303,20.799375319673555
00-0031345,QB,2023,5,10.7,14.93768303415192,E_quantile_gbm,2023,all,none,9.865275533935042,14.93768303415192,20.493843392689644,22.86166725765384
00-0031345,QB,2023,6,8.9,12.9643218755661,E_quantile_gbm,2023,all,none,9.590431182097168,12.9643218755661,18.774555516014846,21.979909737342883
00-0031345,QB,2023,8,4.2,13.158608869982599,E_quantile_gbm,2023,all,none,9.297914909257535,13.158608869982599,18.379246058556387,21.565154096835787
00-0031345,QB,2023,18,0.0,9.67723605424318,E_quantile_gbm,2023,all,none,3.6706824923623116,9.67723605424318,16.744622759967058,18.811008884781135
00-0031503,QB,2023,3,4.0,10.396182135381062,E_quantile_gbm,2023,all,none,4.178471859511355,10.396182135381062,16.37296925041117,21.94696589916621
00-0031503,QB,2023,4,-2.0,9.488274522379658,E_quantile_gbm,2023,all,none,3.69616466095458,9.488274522379658,17.03716594587297,20.678994450700923
00-0031503,QB,2023,5,-0.4,5.6497386803679515,E_quantile_gbm,2023,all,none,3.6797004448735344,5.6497386803679515,11.469732817712142,15.57010420204171
00-0031503,QB,2023,10,8.9,2.492958479054321,E_quantile_gbm,2023,all,none,-0.4966989707126658,2.492958479054321,6.751911484730042,11.756815502097991
00-0031503,QB,2023,13,1.6,3.3604169975238096,E_quantile_gbm,2023,all,none,1.6791226055897117,3.3604169975238096,7.5720908330368895,14.760980534026151
00-0031503,QB,2023,14,-0.2,6.964306648279353,E_quantile_gbm,2023,all,none,3.0095196222350404,6.964306648279353,8.99585404944475,13.819382618657297
00-0031503,QB,2023,18,0.0,5.6306397691939924,E_quantile_gbm,2023,all,none,2.8462802100779,5.6306397691939924,8.395534745907268,14.175288654345845
00-0031800,QB,2023,8,12.4,8.555020543516306,E_quantile_gbm,2023,all,none,3.6432741810685667,8.555020543516306,14.60133400281316,19.461234951144476
00-0031800,QB,2023,9,14.7,11.86386768147783,E_quantile_gbm,2023,all,none,4.1699744823197875,11.86386768147783,16.290950158922268,19.959861841167097
00-0031800,QB,2023,10,9.6,9.770982823695553,E_quantile_gbm,2023,all,none,3.8373247257040686,9.770982823695553,15.172200271598841,21.43466257496079
00-0031800,QB,2023,16,14.2,8.663340253089865,E_quantile_gbm,2023,all,none,2.833222035041576,8.663340253089865,14.90881642138276,21.793788045369546
00-0031800,QB,2023,17,15.1,11.254356577805513,E_quantile_gbm,2023,all,none,4.88884764369868,11.254356577805513,16.48355433294503,21.286971747587376
00-0032156,QB,2023,13,1.4,5.167258118048673,E_quantile_gbm,2023,all,none,3.6020117645102308,5.167258118048673,13.53415332952341,14.731616789204095
00-0032156,QB,2023,15,-1.6,4.424141125606989,E_quantile_gbm,2023,all,none,1.8289752022376633,4.424141125606989,10.487752650559285,11.96995691858886
00-0032156,QB,2023,16,10.5,5.573477754568966,E_quantile_gbm,2023,all,none,1.55157740708498,5.573477754568966,11.01184109352183,16.6721763339925
00-0032156,QB,2023,17,13.7,5.876462243771536,E_quantile_gbm,2023,all,none,3.159948664438053,5.876462243771536,10.100596761581388,15.073697107339896
00-0032156,QB,2023,18,2.9,8.517614291348236,E_quantile_gbm,2023,all,none,3.628823497521045,8.517614291348236,13.703873372341226,15.984059205101628
00-0032268,QB,2023,13,1.2,8.978902347300258,E_quantile_gbm,2023,all,none,0.716769907345661,8.978902347300258,14.350215439323815,24.564528710061072
00-0032268,QB,2023,14,0.0,5.169445121417052,E_quantile_gbm,2023,all,none,1.2173977043555577,5.169445121417052,14.574290675033716,18.335246866672232
00-0032268,QB,2023,18,10.5,4.749997244866443,E_quantile_gbm,2023,all,none,2.4336998484005212,4.749997244866443,8.736592086216266,14.079383758515673
00-0032436,QB,2023,18,13.9,5.894067373698021,E_quantile_gbm,2023,all,none,0.8155861081134413,5.894067373698021,10.569711270478349,13.998177279301617
00-0032950,QB,2023,12,0.0,5.6864671361093295,E_quantile_gbm,2023,all,none,0.018810499853840774,5.6864671361093295,9.97982969674078,14.221395502335335
00-0032950,QB,2023,18,26.1,6.684633446413719,E_quantile_gbm,2023,all,none,3.3830426332275216,6.684633446413719,12.235992282508075,15.537956282260621
00-0033077,QB,2023,1,6.3,17.542885309612185,E_quantile_gbm,2023,all,none,11.141109983829098,17.542885309612185,22.121116054417588,27.29854362002668
00-0033077,QB,2023,2,19.6,16.11210152670034,E_quantile_gbm,2023,all,none,10.61975544025543,16.11210152670034,18.945094551084985,24.135155499989036
00-0033077,QB,2023,3,14.4,19.646887911888896,E_quantile_gbm,2023,all,none,15.823322958316025,19.646887911888896,22.95331138478009,26.515667863092663
00-0033077,QB,2023,4,14.3,17.441003540367838,E_quantile_gbm,2023,all,none,13.802423061118724,17.441003540367838,21.08841837172838,27.21527204231906
00-0033077,QB,2023,5,4.3,15.096352361944389,E_quantile_gbm,2023,all,none,10.895754769823462,15.096352361944389,19.50757691725878,25.99125116627754
00-0033077,QB,2023,6,24.9,17.008580268295766,E_quantile_gbm,2023,all,none,11.729303879177577,17.008580268295766,21.521737588767223,26.41437586539615
00-0033077,QB,2023,8,28.1,17.60004317704358,E_quantile_gbm,2023,all,none,13.401552402616504,17.60004317704358,23.006404020603277,27.187753235934558
00-0033077,QB,2023,9,28.4,15.6562420436208,E_quantile_gbm,2023,all,none,12.194421645992563,15.6562420436208,21.698968633574694,25.78671939412005
00-0033077,QB,2023,10,37.9,19.571111338453928,E_quantile_gbm,2023,all,none,15.584625513482814,19.571111338453928,24.677511544643544,27.93562538316047
00-0033077,QB,2023,11,16.2,18.59499842179792,E_quantile_gbm,2023,all,none,15.12383162031848,18.59499842179792,22.127368842904616,28.85614780203141
00-0033077,QB,2023,12,32.2,20.228062902883618,E_quantile_gbm,2023,all,none,16.472465444808567,20.228062902883618,23.984054689086648,30.278813857159243
00-0033077,QB,2023,13,28.3,19.579161766252426,E_quantile_gbm,2023,all,none,14.567856729658574,19.579161766252426,21.773264013673852,27.466911137231698
00-0033077,QB,2023,14,17.9,19.609995815618152,E_quantile_gbm,2023,all,none,15.010413500507106,19.609995815618152,23.824191102529802,28.485868797101872
00-0033077,QB,2023,15,6.1,15.556006637494164,E_quantile_gbm,2023,all,none,12.55476745542161,15.556006637494164,19.312770673834144,23.639921966742705
00-0033077,QB,2023,16,18.6,15.34472397754864,E_quantile_gbm,2023,all,none,11.789553716105592,15.34472397754864,20.70123522709541,24.70627411097332
00-0033077,QB,2023,17,20.3,17.268209598112847,E_quantile_gbm,2023,all,none,13.960751031603058,17.268209598112847,23.68781205352762,27.955871659827462
00-0033077,QB,2023,18,25.2,18.315810286072526,E_quantile_gbm,2023,all,none,15.268444446429342,18.315810286072526,23.592562503301888,26.554758309711108
00-0033077,QB,2023,19,30.6,20.121527068204024,E_quantile_gbm,2023,all,none,15.94404047263757,20.121527068204024,23.991115635497643,29.24716312178038
00-0033106,QB,2023,1,14.0,17.2797641652848,E_quantile_gbm,2023,all,none,12.823983609478217,17.2797641652848,21.309383272340483,25.643236703156624
00-0033106,QB,2023,2,22.9,17.682150748182142,E_quantile_gbm,2023,all,none,13.12957596294806,17.682150748182142,20.28931215312147,25.024640634513208
00-0033106,QB,2023,3,18.0,17.540213623331514,E_quantile_gbm,2023,all,none,13.032820785635238,17.540213623331514,20.844745501775606,25.444951029502892
00-0033106,QB,2023,4,11.4,16.183377794347518,E_quantile_gbm,2023,all,none,11.718726237545498,16.183377794347518,19.859807917582078,25.86703140976959
00-0033106,QB,2023,5,27.4,17.24679618699009,E_quantile_gbm,2023,all,none,12.526968955828336,17.24679618699009,21.064668518148643,24.164065898958057
00-0033106,QB,2023,6,22.4,14.942633475784714,E_quantile_gbm,2023,all,none,10.588085759641098,14.942633475784714,18.25691962007258,22.511972285207612
00-0033106,QB,2023,7,9.4,12.331765639465118,E_quantile_gbm,2023,all,none,10.177062743034476,12.331765639465118,16.19929352898931,20.843005451717758
00-0033106,QB,2023,8,12.7,17.225801977228837,E_quantile_gbm,2023,all,none,12.24543389920506,17.225801977228837,21.790264257614663,24.243690092617744
00-0033106,QB,2023,10,21.1,17.15592315174509,E_quantile_gbm,2023,all,none,12.551830134507586,17.15592315174509,21.363009970659075,23.989523520397693
00-0033106,QB,2023,11,13.7,17.920688794452044,E_quantile_gbm,2023,all,none,13.643995321843484,17.920688794452044,21.403916705683276,25.96098020725683
00-0033106,QB,2023,12,18.2,18.18417609087071,E_quantile_gbm,2023,all,none,14.456166078754629,18.18417609087071,21.143583139952355,26.74428969192623
00-0033106,QB,2023,13,16.3,18.699979935229532,E_quantile_gbm,2023,all,none,13.190876124664046,18.699979935229532,22.060734246127716,26.315767048387464
00-0033106,QB,2023,14,4.4,15.665362914019466,E_quantile_gbm,2023,all,none,10.741244068575512,15.665362914019466,19.712047422808265,26.109769657998402
00-0033106,QB,2023,15,31.1,17.824067894396684,E_quantile_gbm,2023,all,none,13.26390187968485,17.824067894396684,23.11474555432196,28.053286927876428
00-0033106,QB,2023,16,14.3,17.232687805862632,E_quantile_gbm,2023,all,none,12.198591419741621,17.232687805862632,20.640870282032026,25.575584929505997
00-0033106,QB,2023,17,10.8,15.900849499344105,E_quantile_gbm,2023,all,none,11.934434435237229,15.900849499344105,19.740688763059183,25.845694935122626
00-0033106,QB,2023,18,20.8,18.019839313432616,E_quantile_gbm,2023,all,none,13.168454796317024,18.019839313432616,21.521583708884513,26.63468716457793
00-0033106,QB,2023,19,14.8,18.557596187436193,E_quantile_gbm,2023,all,none,13.874452620303519,18.557596187436193,22.111292722743883,26.545145848302646
00-0033106,QB,2023,20,20.1,18.18030974889093,E_quantile_gbm,2023,all,none,13.103128788543573,18.18030974889093,20.262192993067774,26.258907580512087
00-0033106,QB,2023,21,14.9,15.322402056977094,E_quantile_gbm,2023,all,none,10.833444105465553,15.322402056977094,18.291134835286552,23.042462424854204
00-0033119,QB,2023,13,0.0,5.1119797340515305,E_quantile_gbm,2023,all,none,0.5409681325866654,5.1119797340515305,12.417077317608435,15.065092801185271
00-0033119,QB,2023,15,13.9,4.926754374962708,E_quantile_gbm,2023,all,none,1.0874195763128285,4.926754374962708,12.750526672877543,14.60007664074341
00-0033119,QB,2023,16,9.0,7.336608138612379,E_quantile_gbm,2023,all,none,3.4770134863026168,7.336608138612379,11.57777740521148,15.904958732010519
00-0033275,QB,2023,6,3.8,3.3549194328333667,E_quantile_gbm,2023,all,none,-0.3621035370998858,3.3549194328333667,7.445327129592661,12.284386007401993
00-0033275,QB,2023,7,5.4,5.221422588103611,E_quantile_gbm,2023,all,none,0.5025573359325866,5.221422588103611,10.375799856795478,15.887930716683162
00-0033275,QB,2023,8,10.6,6.803859745445625,E_quantile_gbm,2023,all,none,2.0025194494264364,6.803859745445625,14.244475372177702,18.644566925701316
00-0033275,QB,2023,9,0.0,4.3974672483173585,E_quantile_gbm,2023,all,none,1.2799951041719417,4.3974672483173585,12.047271637772699,19.960579284231706
00-0033275,QB,2023,10,0.0,2.4150092219696986,E_quantile_gbm,2023,all,none,0.9618469388691236,2.4150092219696986,9.27070052107068,15.296468747263015
00-0033275,QB,2023,12,0.1,1.5717284012176698,E_quantile_gbm,2023,all,none,0.5678635894386029,1.5717284012176698,8.621327145314336,12.913629225659164
00-0033319,QB,2023,14,3.3,7.804876089625619,E_quantile_gbm,2023,all,none,1.2089823232175552,7.804876089625619,9.893623010182015,17.801264674880855
00-0033319,QB,2023,15,17.1,8.191392325070412,E_quantile_gbm,2023,all,none,1.3930812551981222,8.191392325070412,10.677238918222633,17.579178444114334
00-0033319,QB,2023,16,16.5,12.254956689397298,E_quantile_gbm,2023,all,none,6.671395903471951,12.254956689397298,18.40372358902888,21.710434659208975
00-0033319,QB,2023,17,9.1,13.124543861954441,E_quantile_gbm,2023,all,none,6.547980977771289,13.124543861954441,18.204520146373554,21.384946787222862
00-0033319,QB,2023,18,20.6,10.21405050777757,E_quantile_gbm,2023,all,none,5.843713024652833,10.21405050777757,16.897978446220417,21.05810909449395
00-0033357,QB,2023,1,0.4,4.897415371434551,E_quantile_gbm,2023,all,none,2.6924293593633317,4.897415371434551,15.533840540567962,21.646886276948322
00-0033357,QB,2023,2,8.7,6.1539335972307185,E_quantile_gbm,2023,all,none,2.367126898278876,6.1539335972307185,12.454192101469445,19.764667917650943
00-0033357,QB,2023,3,3.1,5.6096958059167,E_quantile_gbm,2023,all,none,1.1305356121221004,5.6096958059167,13.182819588342694,18.597283355744622
00-0033357,QB,2023,4,3.2,4.0252644892582765,E_quantile_gbm,2023,all,none,1.5275887700694184,4.0252644892582765,13.345102751281106,19.52881160430364
00-0033357,QB,2023,5,3.0,4.668873866305602,E_quantile_gbm,2023,all,none,2.136903811587998,4.668873866305602,11.64241363840095,22.6706541001548
00-0033357,QB,2023,6,12.3,4.5705176636721525,E_quantile_gbm,2023,all,none,1.756028597223577,4.5705176636721525,13.355463386097668,17.9429218243708
00-0033357,QB,2023,7,16.8,5.882505273507356,E_quantile_gbm,2023,all,none,2.961833165318883,5.882505273507356,13.3611134177766,17.209636672158087
00-0033357,QB,2023,8,22.5,4.8901336285808945,E_quantile_gbm,2023,all,none,1.3947937823049734,4.8901336285808945,12.010115107633743,15.21145284255116
00-0033357,QB,2023,9,20.6,5.0790460087223295,E_quantile_gbm,2023,all,none,2.7367466406823313,5.0790460087223295,14.869323141567456,23.594964346034352
00-0033357,QB,2023,10,4.3,7.09269706302429,E_quantile_gbm,2023,all,none,2.1216613756852576,7.09269706302429,15.747885882600375,27.282538226526846
00-0033357,QB,2023,12,8.1,6.740399267422633,E_quantile_gbm,2023,all,none,1.7870965944529085,6.740399267422633,15.841558963376109,25.382065935968043
00-0033357,QB,2023,13,15.4,6.673927536085742,E_quantile_gbm,2023,all,none,0.9852200947423244,6.673927536085742,13.86758974610901,19.37687193352236
00-0033357,QB,2023,15,1.5,8.730741243340121,E_quantile_gbm,2023,all,none,1.2658433647019696,8.730741243340121,13.90134558865696,19.46919358796255
00-0033357,QB,2023,16,0.2,6.822298497885171,E_quantile_gbm,2023,all,none,1.3651493521985534,6.822298497885171,13.466642802252608,18.719372947887365
00-0033357,QB,2023,17,11.5,6.799617252131635,E_quantile_gbm,2023,all,none,1.7926891310463042,6.799617252131635,13.240473777955485,17.61136184159908
00-0033357,QB,2023,18,11.9,4.446186910009643,E_quantile_gbm,2023,all,none,1.6323295799759314,4.446186910009643,12.65540867497963,15.741162400007163
00-0033537,QB,2023,1,20.7,16.353348368524152,E_quantile_gbm,2023,all,none,10.573743825072874,16.353348368524152,20.84493957096335,25.534382170106525
00-0033537,QB,2023,2,11.6,13.805192898056902,E_quantile_gbm,2023,all,none,10.210015787219946,13.805192898056902,19.975098072704277,24.79564602388447
00-0033537,QB,2023,3,21.2,14.452651860071255,E_quantile_gbm,2023,all,none,9.993337803063579,14.452651860071255,20.0225148677349,24.70229927500818
00-0033537,QB,2023,7,-1.8,14.788535562676714,E_quantile_gbm,2023,all,none,9.929176113705369,14.788535562676714,20.645689403021386,23.860877946631753
00-0033537,QB,2023,9,19.0,12.806344534280473,E_quantile_gbm,2023,all,none,11.474310190816462,12.806344534280473,18.277825013541516,20.91643423286308
00-0033537,QB,2023,10,16.2,11.328723989591674,E_quantile_gbm,2023,all,none,8.643624670139838,11.328723989591674,16.366781962014464,19.25100296947603
00-0033662,QB,2023,1,0.0,-0.9330150399347981,E_quantile_gbm,2023,all,none,-0.2685770665164873,-0.9330150399347981,3.2238421020156385,5.897301620170598
00-0033662,QB,2023,4,0.6,-0.38769378706216506,E_quantile_gbm,2023,all,none,-0.22808294964824605,-0.38769378706216506,0.9212603955800228,5.98219000250076
00-0033662,QB,2023,5,0.1,1.138511063969092,E_quantile_gbm,2023,all,none,0.05197560340744733,1.138511063969092,7.725256753478612,13.443901041715145
00-0033662,QB,2023,8,-0.2,0.02857022840293718,E_quantile_gbm,2023,all,none,-0.32868678512143357,0.02857022840293718,2.729361081045355,10.494936955046695
00-0033662,QB,2023,10,1.2,0.0329962661733367,E_quantile_gbm,2023,all,none,-0.4748092277404653,0.0329962661733367,1.605467181302522,8.994443920631584
00-0033662,QB,2023,11,0.3,-0.32538243822753027,E_quantile_gbm,2023,all,none,-0.217454576320265,-0.32538243822753027,1.704072504901446,12.779723900299874
00-0033662,QB,2023,18,1.2,-0.5406614288345803,E_quantile_gbm,2023,all,none,-0.4507723116554203,-0.5406614288345803,0.3201414262487783,11.034899768757954
00-0033869,QB,2023,4,0.7,10.956807716030873,E_quantile_gbm,2023,all,none,3.073930736481842,10.956807716030873,16.34886623439511,20.616808895928195
00-0033869,QB,2023,8,7.3,8.286030404108821,E_quantile_gbm,2023,all,none,4.590397473131893,8.286030404108821,14.226629077472902,19.79569130746942
00-0033869,QB,2023,13,7.2,6.806179182825792,E_quantile_gbm,2023,all,none,2.1187280443758945,6.806179182825792,14.748964560075347,17.172768289191907
00-0033869,QB,2023,14,20.6,8.369005831684198,E_quantile_gbm,2023,all,none,4.713301113821043,8.369005831684198,13.978280969344828,16.860908342727523
